,date,ind,rain,ind.1,temp,ind.2,wetb,dewpt,vappr,rhum,msl
73781,2016-01-13 06:00:00,0,0,0,1.6,0,0.9,-0.2,6.0,87,1013.2
73782,2016-01-13 07:00:00,0,0,0,2.3,0,1.5,0.0,6.1,84,1012.5
73783,2016-01-13 08:00:00,0,0,0,2.8,0,1.8,0.0,6.1,81,1011.9
73784,2016-01-13 09:00:00,0,0,0,2.9,0,1.8,-0.1,6.1,80,1011.5
73785,2016-01-13 10:00:00,0,0,0,3.2,0,2.1,0.2,6.2,80,1010.9
73786,2016-01-13 11:00:00,0,0,0,4.5,0,3.1,0.9,6.5,77,1010.2
73787,2016-01-13 12:00:00,0,0,0,5.2,0,3.8,1.6,6.9,77,1009.1
73788,2016-01-13 13:00:00,0,0,0,5.4,0,4.0,1.8,7.0,77,1007.9
73789,2016-01-13 14:00:00,0,0.4,0,4.2,0,3.5,2.4,7.3,88,1006.9
73790,2016-01-13 15:00:00,0,0,0,4.2,0,3.5,2.5,7.3,88,1005.7
73791,2016-01-13 16:00:00,0,0,0,4.1,0,3.3,2.1,7.1,86,1005.0
73792,2016-01-13 17:00:00,0,0,0,3.9,0,3.2,2.2,7.2,88,1004.5
73793,2016-01-13 18:00:00,0,0.2,0,3.6,0,3.0,2.2,7.2,90,1004.3
73794,2016-01-13 19:00:00,0,0,0,3.1,0,2.5,1.6,6.9,89,1004.3
73795,2016-01-13 20:00:00,0,0,0,2.9,0,2.4,1.6,6.9,91,1004.3
73796,2016-01-13 21:00:00,0,0.2,0,2.6,0,2.3,1.8,7.0,94,1004.5
73797,2016-01-13 22:00:00,0,0.2,0,2.3,0,1.9,1.3,6.7,93,1004.7
73798,2016-01-13 23:00:00,0,0,0,1.2,0,0.9,0.4,6.3,94,1004.7
73799,2016-01-14 00:00:00,0,0,0,1.4,0,1.0,0.5,6.3,93,1005.1
73800,2016-01-14 01:00:00,0,0,0,1.5,0,1.1,0.6,6.4,93,1005.2
73801,2016-01-14 02:00:00,0,0,0,1.2,0,0.8,0.2,6.2,93,1005.4
73802,2016-01-14 03:00:00,0,0,0,1.2,0,0.9,0.4,6.3,94,1006.1
73803,2016-01-14 04:00:00,0,0,0,0.9,0,0.6,0.2,6.2,94,1006.5
73804,2016-01-14 05:00:00,0,0,0,0.3,0,0.1,-0.3,6.0,96,1007.4
73805,2016-01-14 06:00:00,0,0,0,0.6,0,0.4,0.1,6.1,96,1008.3
73806,2016-01-14 07:00:00,0,0,0,1.4,0,1.1,0.7,6.4,95,1009.3
73807,2016-01-14 08:00:00,0,0,0,0.6,0,0.4,0.0,6.1,95,1011.0
73808,2016-01-14 09:00:00,0,0,0,0.0,0,-0.2,-0.7,5.8,95,1012.4
73809,2016-01-14 10:00:00,0,0,0,0.7,0,0.2,-0.6,5.8,90,1013.6
73810,2016-01-14 11:00:00,0,0,0,1.9,0,1.0,-0.5,5.9,83,1014.6
73811,2016-01-14 12:00:00,0,0,0,3.2,0,1.9,-0.4,5.9,76,1014.9
73812,2016-01-14 13:00:00,0,0,0,4.8,0,3.1,0.3,6.2,72,1015.3
73813,2016-01-14 14:00:00,0,0,0,4.3,0,2.7,0.1,6.1,74,1015.5
73814,2016-01-14 15:00:00,0,0,0,4.2,0,2.7,0.2,6.2,75,1015.9
73815,2016-01-14 16:00:00,0,0,0,2.6,0,1.8,0.3,6.3,84,1016.3
73816,2016-01-14 17:00:00,0,0,0,2.1,0,1.6,0.8,6.5,90,1016.9
73817,2016-01-14 18:00:00,0,0.4,0,1.1,0,0.9,0.5,6.3,96,1017.5
73818,2016-01-14 19:00:00,0,0,0,0.8,0,0.6,0.3,6.2,95,1018.2
73819,2016-01-14 20:00:00,0,0,0,0.4,0,0.2,-0.2,6.0,95,1018.9
73820,2016-01-14 21:00:00,0,0,0,0.1,0,-0.2,-0.7,5.8,94,1019.2
73821,2016-01-14 22:00:00,0,0,0,0.2,0,-0.1,-0.6,5.8,94,1019.7
73822,2016-01-14 23:00:00,0,0,0,0.0,0,-0.2,-0.8,5.8,94,1020.0
73823,2016-01-15 00:00:00,0,0,0,0.1,0,-0.1,-0.7,5.8,94,1020.9
73824,2016-01-15 01:00:00,0,0,0,0.1,0,-0.2,-0.7,5.8,94,1021.2
73825,2016-01-15 02:00:00,0,0,0,0.2,0,-0.2,-0.9,5.7,92,1021.6
73826,2016-01-15 03:00:00,0,0,0,0.3,0,-0.1,-0.9,5.7,91,1021.9
73827,2016-01-15 04:00:00,0,0,0,0.6,0,0.2,-0.6,5.8,91,1022.7
73828,2016-01-15 05:00:00,0,0,0,0.1,0,-0.3,-0.9,5.7,92,1022.9
73829,2016-01-15 06:00:00,0,0,0,-0.2,0,-0.5,-1.0,5.7,94,1023.5
73830,2016-01-15 07:00:00,0,0,0,-0.3,0,-0.6,-1.2,5.6,93,1024.3
73831,2016-01-15 08:00:00,0,0,0,-0.3,0,-0.7,-1.3,5.6,93,1025.0
73832,2016-01-15 09:00:00,0,0,0,-0.4,0,-0.6,-1.0,5.7,95,1025.7
73833,2016-01-15 10:00:00,0,0,0,0.4,0,0.0,-0.7,5.8,92,1026.3
73834,2016-01-15 11:00:00,0,0.1,0,1.5,0,0.9,-0.3,6.0,87,1026.7
73835,2016-01-15 12:00:00,0,0,0,2.7,0,1.7,0.1,6.1,82,1026.8
73836,2016-01-15 13:00:00,0,0,0,3.8,0,2.4,0.2,6.2,77,1026.4
73837,2016-01-15 14:00:00,0,0,0,3.6,0,2.4,0.4,6.3,79,1026.5
73838,2016-01-15 15:00:00,0,0,0,4.4,0,2.6,-0.3,6.0,71,1026.6
73839,2016-01-15 16:00:00,0,0,0,4.0,0,2.4,-0.2,6.0,73,1027.0
73840,2016-01-15 17:00:00,0,0,0,3.1,0,1.9,-0.2,6.0,78,1027.4
73841,2016-01-15 18:00:00,0,0,0,2.7,0,1.7,0.0,6.1,82,1027.7
73842,2016-01-15 19:00:00,0,0,0,2.0,0,1.2,-0.2,6.0,85,1028.6
73843,2016-01-15 20:00:00,0,0,0,0.3,0,-0.1,-1.0,5.7,91,1029.1
73844,2016-01-15 21:00:00,0,0,0,0.4,0,0.0,-0.7,5.8,92,1029.7
73845,2016-01-15 22:00:00,0,0,0,0.4,0,0.0,-0.8,5.7,91,1030.2
73846,2016-01-15 23:00:00,0,0,0,0.1,0,-0.2,-1.0,5.7,92,1030.6
73847,2016-01-16 00:00:00,0,0,0,0.5,0,0.1,-0.8,5.8,90,1030.9
73848,2016-01-16 01:00:00,0,0,0,0.4,0,-0.1,-1.1,5.6,90,1031.0
73849,2016-01-16 02:00:00,0,0,0,-0.1,0,-0.5,-1.3,5.5,91,1030.8
73850,2016-01-16 03:00:00,0,0,0,0.0,0,-0.4,-1.2,5.6,91,1031.4
73851,2016-01-16 04:00:00,0,0,0,-0.5,0,-0.9,-1.6,5.4,92,1030.8
73852,2016-01-16 05:00:00,0,0,0,0.0,0,-0.5,-1.3,5.6,91,1030.9
73853,2016-01-16 06:00:00,0,0,0,0.7,0,0.3,-0.6,5.9,91,1030.6
73854,2016-01-16 07:00:00,0,0,0,1.1,0,0.6,-0.3,6.0,90,1030.3
73855,2016-01-16 08:00:00,0,0,0,1.0,0,0.6,-0.2,6.0,91,1030.3
73856,2016-01-16 09:00:00,0,0,0,1.2,0,0.7,-0.2,6.0,90,1029.9
73857,2016-01-16 10:00:00,0,0,0,1.8,0,1.2,0.1,6.1,88,1029.6
73858,2016-01-16 11:00:00,0,0,0,2.4,0,1.7,0.5,6.4,87,1029.7
73859,2016-01-16 12:00:00,0,0,0,2.9,0,2.2,1.1,6.6,88,1029.0
73860,2016-01-16 13:00:00,0,0,0,5.0,0,3.6,1.5,6.8,78,1028.5
73861,2016-01-16 14:00:00,0,0,0,6.6,0,5.1,2.9,7.5,77,1027.8
73862,2016-01-16 15:00:00,0,0,0,5.7,0,4.8,3.5,7.9,85,1027.1
73863,2016-01-16 16:00:00,0,0,0,5.3,0,4.6,3.7,8.0,89,1026.8
73864,2016-01-16 17:00:00,0,0,0,5.3,0,4.8,4.1,8.2,92,1026.7
73865,2016-01-16 18:00:00,0,0,0,5.4,0,5.0,4.6,8.5,94,1026.7
73866,2016-01-16 19:00:00,0,0,0,5.5,0,5.3,5.0,8.7,96,1026.6
73867,2016-01-16 20:00:00,0,0.1,0,5.6,0,5.5,5.3,8.9,98,1026.4
73868,2016-01-16 21:00:00,0,0,0,5.7,0,5.6,5.4,9.0,98,1026.5
73869,2016-01-16 22:00:00,0,0,0,5.7,0,5.6,5.4,9.0,98,1026.1
73870,2016-01-16 23:00:00,0,0.1,0,4.8,0,4.7,4.6,8.5,98,1025.7
73871,2016-01-17 00:00:00,0,0,0,4.4,0,4.3,4.2,8.2,98,1025.6
73872,2016-01-17 01:00:00,0,0,0,4.2,0,4.1,4.0,8.1,99,1025.5
73873,2016-01-17 02:00:00,0,0,0,3.6,0,3.5,3.5,7.9,99,1025.2
73874,2016-01-17 03:00:00,0,0,0,2.8,0,2.8,2.8,7.5,99,1024.4
73875,2016-01-17 04:00:00,0,0,0,1.9,0,1.9,1.8,6.9,99,1023.8
73876,2016-01-17 05:00:00,0,0,0,1.6,0,1.6,1.6,6.8,99,1023.4
73877,2016-01-17 06:00:00,0,0,0,2.3,0,2.2,2.2,7.2,99,1023.0
73878,2016-01-17 07:00:00,0,0,0,2.8,0,2.8,2.8,7.5,99,1022.7
73879,2016-01-17 08:00:00,0,0,0,2.8,0,2.8,2.8,7.5,99,1022.2
73880,2016-01-17 09:00:00,0,0,0,3.0,0,3.0,3.0,7.6,99,1021.8
73881,2016-01-17 10:00:00,0,0,0,3.6,0,3.6,3.5,7.9,99,1021.4
73882,2016-01-17 11:00:00,0,0,0,5.4,0,5.2,4.8,8.6,96,1020.9
73883,2016-01-17 12:00:00,0,0,0,6.8,0,6.2,5.5,9.0,91,1019.9
73884,2016-01-17 13:00:00,0,0,0,7.5,0,6.9,6.3,9.5,92,1018.6
73885,2016-01-17 14:00:00,0,0,0,8.7,0,7.2,5.3,8.9,78,1017.5
73886,2016-01-17 15:00:00,0,0,0,8.8,0,7.4,5.8,9.2,81,1016.5
73887,2016-01-17 16:00:00,0,0,0,8.3,0,7.2,5.9,9.3,85,1015.8
73888,2016-01-17 17:00:00,0,0,0,8.2,0,7.2,6.0,9.4,86,1014.9
73889,2016-01-17 18:00:00,0,0,0,8.1,0,7.3,6.3,9.5,88,1014.4
73890,2016-01-17 19:00:00,0,0,0,8.1,0,7.3,6.5,9.7,89,1013.8
73891,2016-01-17 20:00:00,0,0,0,7.8,0,7.2,6.3,9.6,90,1012.9
73892,2016-01-17 21:00:00,0,0,0,7.6,0,7.0,6.3,9.5,91,1012.1
73893,2016-01-17 22:00:00,0,0,0,7.6,0,7.1,6.4,9.6,92,1011.3
73894,2016-01-17 23:00:00,0,0.1,0,7.5,0,6.9,6.2,9.5,91,1010.6
73895,2016-01-18 00:00:00,0,0,0,7.6,0,6.9,6.1,9.4,90,1010.2
73896,2016-01-18 01:00:00,0,0,0,7.2,0,6.8,6.3,9.6,94,1009.5
73897,2016-01-18 02:00:00,0,0.1,0,7.2,0,6.8,6.4,9.6,94,1008.8
73898,2016-01-18 03:00:00,0,0.1,0,7.2,0,6.9,6.4,9.6,94,1008.3
73899,2016-01-18 04:00:00,0,0.1,0,7.2,0,6.9,6.5,9.7,94,1008.2
73900,2016-01-18 05:00:00,0,0.1,0,7.1,0,6.7,6.3,9.6,94,1008.0
73901,2016-01-18 06:00:00,0,0,0,7.4,0,6.7,5.8,9.2,89,1008.1
73902,2016-01-18 07:00:00,0,0,0,7.4,0,6.5,5.5,9.0,87,1008.5
73903,2016-01-18 08:00:00,0,0,0,6.8,0,6.0,5.0,8.7,87,1009.1
73904,2016-01-18 09:00:00,0,0,0,7.0,0,5.9,4.6,8.5,85,1009.6
73905,2016-01-18 10:00:00,0,0,0,7.1,0,6.0,4.5,8.4,83,1009.8
73906,2016-01-18 11:00:00,0,0,0,7.2,0,6.1,4.7,8.6,84,1010.4
73907,2016-01-18 12:00:00,0,0,0,7.3,0,6.1,4.6,8.5,83,1010.5
73908,2016-01-18 13:00:00,0,0,0,7.4,0,6.2,4.6,8.5,82,1010.7
73909,2016-01-18 14:00:00,0,0,0,7.2,0,6.1,4.7,8.6,84,1010.9
73910,2016-01-18 15:00:00,0,0,0,7.0,0,6.1,4.8,8.6,85,1011.1
73911,2016-01-18 16:00:00,0,0,0,6.8,0,5.9,4.8,8.6,87,1011.4
73912,2016-01-18 17:00:00,0,0,0,6.4,0,5.8,4.9,8.6,89,1011.6
73913,2016-01-18 18:00:00,0,0,0,6.4,0,5.7,4.8,8.6,89,1012.3
73914,2016-01-18 19:00:00,0,0,0,6.1,0,5.6,4.9,8.7,92,1012.7
73915,2016-01-18 20:00:00,0,0,0,5.6,0,5.2,4.6,8.5,93,1013.1
73916,2016-01-18 21:00:00,0,0,0,4.4,0,4.3,4.2,8.2,98,1013.3
73917,2016-01-18 22:00:00,0,0,0,4.6,0,4.5,4.3,8.3,97,1013.7
73918,2016-01-18 23:00:00,0,0,0,3.9,0,3.7,3.5,7.9,97,1014.1
73919,2016-01-19 00:00:00,0,0,0,3.6,0,3.6,3.5,7.9,99,1014.2
73920,2016-01-19 01:00:00,0,0,0,3.8,0,3.8,3.7,8.0,99,1013.9
73921,2016-01-19 02:00:00,0,0,0,3.5,0,3.5,3.5,7.8,99,1013.7
73922,2016-01-19 03:00:00,0,0,0,3.3,0,3.3,3.3,7.7,99,1013.9
73923,2016-01-19 04:00:00,0,0,0,3.5,0,3.4,3.4,7.8,99,1014.2
73924,2016-01-19 05:00:00,0,0,0,3.7,0,3.7,3.7,7.9,99,1014.5
73925,2016-01-19 06:00:00,0,0,0,3.7,0,3.6,3.6,7.9,99,1014.7
73926,2016-01-19 07:00:00,0,0,0,3.9,0,3.9,3.9,8.1,99,1014.9
73927,2016-01-19 08:00:00,0,0,0,4.3,0,4.3,4.3,8.3,99,1015.1
73928,2016-01-19 09:00:00,0,0,0,4.3,0,4.2,4.2,8.2,99,1015.5
73929,2016-01-19 10:00:00,0,0,0,4.9,0,4.8,4.8,8.6,99,1015.8
73930,2016-01-19 11:00:00,0,0,0,5.6,0,5.5,5.5,9.0,99,1016.1
73931,2016-01-19 12:00:00,0,0,0,6.2,0,6.0,5.8,9.2,97,1016.1
73932,2016-01-19 13:00:00,0,0,0,6.8,0,6.2,5.6,9.1,92,1016.1
73933,2016-01-19 14:00:00,0,0,0,7.6,0,6.7,5.7,9.2,87,1015.8
73934,2016-01-19 15:00:00,0,0,0,7.9,0,6.8,5.4,9.0,84,1015.8
73935,2016-01-19 16:00:00,0,0,0,7.6,0,6.2,4.3,8.3,80,1016.0
73936,2016-01-19 17:00:00,0,0,0,7.0,0,5.1,2.5,7.3,72,1016.2
73937,2016-01-19 18:00:00,0,0,0,6.5,0,5.4,3.9,8.1,83,1016.3
73938,2016-01-19 19:00:00,0,0,0,5.8,0,5.1,4.2,8.2,89,1016.7
73939,2016-01-19 20:00:00,0,0,0,4.2,0,3.7,3.0,7.6,92,1016.9
73940,2016-01-19 21:00:00,0,0,0,2.5,0,2.2,1.9,7.0,96,1017.2
73941,2016-01-19 22:00:00,0,0,0,2.0,0,1.9,1.8,7.0,98,1017.4
73942,2016-01-19 23:00:00,0,0,0,1.0,0,1.0,0.9,6.5,99,1017.6
73943,2016-01-20 00:00:00,0,0,0,0.5,0,0.4,0.4,6.3,99,1017.7
73944,2016-01-20 01:00:00,0,0,0,0.1,0,0.1,0.0,6.1,99,1017.3
73945,2016-01-20 02:00:00,0,0,0,0.1,0,0.1,0.1,6.2,99,1017.0
73946,2016-01-20 03:00:00,0,0,0,0.5,0,0.5,0.5,6.3,99,1016.9
73947,2016-01-20 04:00:00,0,0,0,0.0,0,0.0,0.0,6.1,99,1017.0
73948,2016-01-20 05:00:00,0,0,0,-0.7,0,-0.7,-0.8,5.8,99,1017.1
73949,2016-01-20 06:00:00,0,0,0,-1.1,0,-1.1,-1.2,5.6,99,1017.3
73950,2016-01-20 07:00:00,0,0,0,-0.4,0,-0.4,-0.4,5.9,99,1017.1
73951,2016-01-20 08:00:00,0,0,0,-1.2,0,-1.3,-1.4,5.5,98,1017.3
73952,2016-01-20 09:00:00,0,0,0,-0.6,0,-0.7,-1.0,5.7,96,1017.6
73953,2016-01-20 10:00:00,0,0,0,2.3,0,1.4,-0.1,6.1,84,1017.4
73954,2016-01-20 11:00:00,0,0,0,5.3,0,3.0,-1.0,5.7,63,1017.7
73955,2016-01-20 12:00:00,0,0,0,6.2,0,3.7,-0.3,6.0,63,1017.3
73956,2016-01-20 13:00:00,0,0,0,6.5,0,4.0,0.2,6.2,63,1017.0
73957,2016-01-20 14:00:00,0,0,0,5.9,0,3.7,0.4,6.3,67,1016.8
73958,2016-01-20 15:00:00,0,0,0,5.0,0,3.4,0.7,6.4,73,1016.3
73959,2016-01-20 16:00:00,0,0,0,4.5,0,3.0,0.5,6.3,75,1016.3
73960,2016-01-20 17:00:00,0,0,0,4.5,0,3.1,0.7,6.4,76,1016.3
73961,2016-01-20 18:00:00,0,0,0,4.7,0,3.3,1.0,6.6,76,1016.2
73962,2016-01-20 19:00:00,0,0,0,4.8,0,3.3,1.0,6.6,76,1016.0
73963,2016-01-20 20:00:00,0,0,0,5.2,0,3.7,1.3,6.7,75,1015.8
73964,2016-01-20 21:00:00,0,0,0,5.3,0,4.0,2.2,7.2,80,1015.4
73965,2016-01-20 22:00:00,0,0,0,5.8,0,4.6,2.9,7.5,81,1014.5
73966,2016-01-20 23:00:00,0,0.9,0,5.3,0,4.7,3.9,8.1,90,1014.7
73967,2016-01-21 00:00:00,0,0.4,0,5.5,0,4.7,3.5,7.8,86,1014.3
73968,2016-01-21 01:00:00,0,0,0,5.9,0,5.1,3.9,8.1,86,1014.0
73969,2016-01-21 02:00:00,0,0,0,6.1,0,5.5,4.7,8.6,90,1012.9
73970,2016-01-21 03:00:00,0,0,0,6.6,0,6.0,5.2,8.9,91,1012.7
73971,2016-01-21 04:00:00,0,0,0,6.8,0,6.2,5.5,9.0,91,1012.2
73972,2016-01-21 05:00:00,0,0,0,7.5,0,6.8,5.9,9.3,90,1011.7
73973,2016-01-21 06:00:00,0,0,0,7.4,0,6.8,6.1,9.4,91,1011.3
73974,2016-01-21 07:00:00,0,0,0,8.1,0,7.4,6.5,9.7,89,1010.8
73975,2016-01-21 08:00:00,0,0,0,8.8,0,7.8,6.6,9.7,86,1010.4
73976,2016-01-21 09:00:00,0,0,0,9.3,0,8.1,6.8,9.9,84,1009.9
73977,2016-01-21 10:00:00,0,0,0,9.6,0,8.6,7.3,10.3,85,1009.8
73978,2016-01-21 11:00:00,0,0,0,10.6,0,9.2,7.8,10.5,82,1010.3
73979,2016-01-21 12:00:00,0,0,0,11.4,0,9.8,8.3,10.9,81,1009.6
73980,2016-01-21 13:00:00,0,0,0,12.1,0,10.5,8.9,11.4,81,1009.1
73981,2016-01-21 14:00:00,0,0,0,12.7,0,10.8,9.0,11.5,78,1008.4
73982,2016-01-21 15:00:00,0,0,0,12.9,0,10.8,8.6,11.2,75,1007.7
73983,2016-01-21 16:00:00,0,0,0,12.6,0,10.8,9.0,11.5,78,1007.4
73984,2016-01-21 17:00:00,0,0,0,12.3,0,10.9,9.6,11.9,83,1007.3
73985,2016-01-21 18:00:00,0,0,0,12.2,0,10.8,9.4,11.8,83,1007.0
73986,2016-01-21 19:00:00,0,0,0,12.5,0,10.8,9.0,11.5,79,1007.2
73987,2016-01-21 20:00:00,0,0,0,12.6,0,10.9,9.2,11.7,79,1006.8
73988,2016-01-21 21:00:00,0,0,0,12.3,0,10.9,9.5,11.9,82,1006.0
73989,2016-01-21 22:00:00,0,0,0,12.5,0,11.1,9.8,12.1,83,1004.9
73990,2016-01-21 23:00:00,0,0,0,13.1,0,11.6,10.2,12.4,82,1004.7
73991,2016-01-22 00:00:00,0,0,0,12.9,0,11.5,10.2,12.4,83,1004.0
73992,2016-01-22 01:00:00,0,0,0,13.1,0,11.4,9.7,12.0,79,1003.2
73993,2016-01-22 02:00:00,0,0,0,12.9,0,11.4,10.0,12.3,82,1002.5
73994,2016-01-22 03:00:00,0,0,0,12.7,0,11.3,10.0,12.3,84,1001.6
73995,2016-01-22 04:00:00,0,0.2,0,12.3,0,11.4,10.5,12.7,89,1001.4
73996,2016-01-22 05:00:00,0,0.5,0,12.6,0,11.9,11.2,13.3,91,1000.9
73997,2016-01-22 06:00:00,0,1.3,0,12.5,0,11.9,11.4,13.5,93,1000.6
73998,2016-01-22 07:00:00,0,0.1,0,12.3,0,11.6,11.0,13.1,91,1001.1
73999,2016-01-22 08:00:00,0,0,0,11.8,0,10.6,9.5,11.9,86,1001.7
74000,2016-01-22 09:00:00,0,0,0,11.4,0,10.3,9.2,11.6,86,1002.9
74001,2016-01-22 10:00:00,0,0,0,11.5,0,9.9,8.2,10.9,80,1004.5
74002,2016-01-22 11:00:00,0,0,0,11.7,0,9.4,6.9,9.9,72,1005.7
74003,2016-01-22 12:00:00,0,0,0,11.8,0,9.7,7.4,10.3,74,1006.5
74004,2016-01-22 13:00:00,0,0,0,12.0,0,9.2,6.0,9.4,66,1007.2
74005,2016-01-22 14:00:00,0,0,0,11.1,0,8.5,5.4,9.0,68,1007.9
74006,2016-01-22 15:00:00,0,0,0,10.4,0,8.2,5.5,9.1,71,1008.9
74007,2016-01-22 16:00:00,0,0,0,10.1,0,7.8,5.0,8.7,70,1009.6
74008,2016-01-22 17:00:00,0,0,0,9.2,0,7.0,4.2,8.3,70,1010.6
74009,2016-01-22 18:00:00,0,0,0,8.7,0,6.8,4.4,8.4,74,1011.8
74010,2016-01-22 19:00:00,0,0,0,8.9,0,7.1,4.9,8.7,76,1013.1
74011,2016-01-22 20:00:00,0,0,0,8.8,0,7.1,4.9,8.7,76,1014.1
74012,2016-01-22 21:00:00,0,0,0,8.6,0,7.0,5.1,8.8,78,1015.1
74013,2016-01-22 22:00:00,0,0,0,8.2,0,6.8,5.1,8.8,80,1016.2
74014,2016-01-22 23:00:00,0,0,0,8.2,0,6.8,5.1,8.8,81,1017.5
74015,2016-01-23 00:00:00,0,0,0,8.1,0,6.8,5.2,8.9,81,1018.8
74016,2016-01-23 01:00:00,0,0,0,7.8,0,6.6,5.0,8.7,82,1019.7
74017,2016-01-23 02:00:00,0,0,0,7.9,0,6.7,5.2,8.9,82,1020.5
74018,2016-01-23 03:00:00,0,0,0,8.4,0,7.1,5.6,9.1,82,1021.1
74019,2016-01-23 04:00:00,0,0,0,8.0,0,7.1,5.9,9.3,86,1021.1
74020,2016-01-23 05:00:00,0,0,0,8.2,0,7.2,6.0,9.3,86,1021.1
74021,2016-01-23 06:00:00,0,0,0,8.4,0,7.2,5.7,9.2,83,1021.6
74022,2016-01-23 07:00:00,0,0,0,7.6,0,6.3,4.7,8.6,82,1021.8
74023,2016-01-23 08:00:00,0,0,0,9.1,0,7.3,5.2,8.8,76,1021.8
74024,2016-01-23 09:00:00,0,0,0,10.0,0,8.4,6.6,9.7,79,1021.9
74025,2016-01-23 10:00:00,0,0,0,10.6,0,8.2,5.4,9.0,70,1021.4
74026,2016-01-23 11:00:00,0,0,0,10.7,0,8.2,5.2,8.8,68,1021.8
74027,2016-01-23 12:00:00,0,0,0,10.9,0,8.3,5.4,9.0,68,1021.6
74028,2016-01-23 13:00:00,0,0,0,10.8,0,8.4,5.5,9.0,69,1020.9
74029,2016-01-23 14:00:00,0,0,0,10.7,0,8.5,5.9,9.3,72,1019.6
74030,2016-01-23 15:00:00,0,0.1,0,10.2,0,9.0,7.7,10.5,84,1018.4
74031,2016-01-23 16:00:00,0,0.2,0,10.5,0,9.1,7.6,10.4,81,1016.7
74032,2016-01-23 17:00:00,0,0,0,11.4,0,10.0,8.5,11.1,82,1015.8
74033,2016-01-23 18:00:00,0,0,0,12.7,0,11.3,9.9,12.2,83,1016.0
74034,2016-01-23 19:00:00,0,0,0,12.2,0,11.3,10.5,12.7,89,1016.1
74035,2016-01-23 20:00:00,0,0,0,12.4,0,11.6,10.8,13.0,90,1016.3
74036,2016-01-23 21:00:00,0,0,0,12.3,0,11.6,10.8,13.0,90,1016.3
74037,2016-01-23 22:00:00,0,0,0,12.4,0,11.5,10.7,12.9,89,1016.1
74038,2016-01-23 23:00:00,0,0,0,12.4,0,11.5,10.6,12.8,88,1016.6
74039,2016-01-24 00:00:00,0,0,0,12.9,0,11.9,11.1,13.2,89,1017.2
74040,2016-01-24 01:00:00,0,0,0,12.9,0,12.0,11.2,13.3,89,1016.6
74041,2016-01-24 02:00:00,0,0,0,13.8,0,12.7,11.8,13.9,88,1016.6
74042,2016-01-24 03:00:00,0,0,0,13.5,0,12.6,11.7,13.8,88,1016.1
74043,2016-01-24 04:00:00,0,0,0,13.3,0,12.4,11.5,13.6,88,1015.6
74044,2016-01-24 05:00:00,0,0,0,12.9,0,11.9,11.0,13.2,88,1016.2
74045,2016-01-24 06:00:00,0,0,0,13.1,0,11.9,10.9,13.0,86,1016.2
74046,2016-01-24 07:00:00,0,0,0,13.5,0,12.2,11.0,13.2,85,1016.5
74047,2016-01-24 08:00:00,0,0,0,13.5,0,12.3,11.2,13.3,85,1016.7
74048,2016-01-24 09:00:00,0,0,0,13.3,0,12.1,11.0,13.1,85,1017.3
74049,2016-01-24 10:00:00,0,0,0,13.6,0,12.3,11.2,13.3,85,1017.8
74050,2016-01-24 11:00:00,0,0,0,13.5,0,12.4,11.4,13.5,87,1018.1
74051,2016-01-24 12:00:00,0,0,0,13.7,0,12.6,11.6,13.6,87,1018.2
74052,2016-01-24 13:00:00,0,0,0,13.9,0,12.6,11.6,13.6,85,1017.5
74053,2016-01-24 14:00:00,0,0,0,14.3,0,12.7,11.3,13.4,82,1017.1
74054,2016-01-24 15:00:00,0,0,0,14.4,0,13.0,11.7,13.8,83,1016.3
74055,2016-01-24 16:00:00,0,0,0,14.6,0,12.9,11.5,13.6,81,1015.9
74056,2016-01-24 17:00:00,0,0,0,14.8,0,12.9,11.3,13.4,79,1015.5
74057,2016-01-24 18:00:00,0,0,0,14.6,0,12.8,11.2,13.3,80,1015.4
74058,2016-01-24 19:00:00,0,0,0,15.0,0,12.9,10.9,13.1,76,1015.1
74059,2016-01-24 20:00:00,0,0,0,14.8,0,12.6,10.7,12.8,76,1014.5
74060,2016-01-24 21:00:00,0,0,0,14.8,0,12.8,11.0,13.1,78,1013.8
74061,2016-01-24 22:00:00,0,0,0,14.6,0,12.3,10.2,12.5,75,1013.5
74062,2016-01-24 23:00:00,0,0,0,14.7,0,12.3,10.2,12.4,74,1013.0
74063,2016-01-25 00:00:00,0,0,0,12.7,0,11.7,10.8,12.9,88,1011.5
74064,2016-01-25 01:00:00,0,0,0,14.1,0,12.1,10.3,12.6,78,1010.9
74065,2016-01-25 02:00:00,0,0,0,14.2,0,12.2,10.3,12.6,77,1010.2
74066,2016-01-25 03:00:00,0,0,0,13.7,0,12.0,10.4,12.6,80,1009.1
74067,2016-01-25 04:00:00,0,0,0,13.7,0,12.1,10.6,12.8,81,1007.6
74068,2016-01-25 05:00:00,0,0,0,14.1,0,12.2,10.5,12.7,78,1006.2
74069,2016-01-25 06:00:00,0,0,0,13.8,0,12.3,11.0,13.2,83,1004.9
74070,2016-01-25 07:00:00,0,0,0,13.4,0,12.4,11.6,13.6,88,1004.5
74071,2016-01-25 08:00:00,0,0,0,13.7,0,11.7,9.8,12.1,77,1003.7
74072,2016-01-25 09:00:00,0,0,0,13.2,0,10.7,8.1,10.8,71,1003.5
74073,2016-01-25 10:00:00,0,0,0,12.9,0,10.4,7.7,10.5,70,1003.4
74074,2016-01-25 11:00:00,0,0,0,12.7,0,10.7,8.8,11.3,77,1004.1
